hw_ratio             ,simetry            ,circularity        ,rectangularity     ,ca_ratio           ,cc_ratio           ,ch_ratio           ,cw_ratio           ,center_distance_ratio ,label
1.0189737812679287   ,0.8526702638274136 ,58.83432466000211  ,64.75184202369198  ,138.72081218274113 ,1.640755136035536  ,5.203163679375363  ,5.301887368929063  ,7.503468901345566     ,Canadian poplar
0.10697616611692415  ,1.0033914739853462 ,9.950377372762539  ,73.21020144030177  ,27.27119681665136  ,2.278242677824268  ,40.49298125933927  ,4.331783889768574  ,8.642826898701827     ,yew plum pine
1.028956895379293    ,0.971614325688179  ,84.07519856951605  ,75.31189110001795  ,143.01451187335093 ,1.8047619047619048 ,5.211068167171618  ,5.36196452290277   ,7.359279928349185     ,Chinese redbud
0.158581075996937    ,0.9926578511750157 ,13.450764800104615 ,66.67656489801001  ,42.685453315290935 ,2.412667319621286  ,26.997338902362166 ,4.275794255483504  ,8.460357506019424     ,pubescent bamboo
2.4691803900576192   ,0.8784392697021369 ,36.44778748957573  ,70.70362362073568  ,120.89273447820344 ,2.01974386339381   ,4.2344037520703965 ,10.455506708198628 ,7.996696501037363     ,Japan Arrowwood
0.25831260406315926  ,0.8879974283430594 ,20.83245011895031  ,63.21466536134458  ,63.02132499289167  ,2.1643076923076925 ,16.529534633119667 ,4.268468204195982  ,8.515151935056817     ,Chinese Toon
1.6499921650019207   ,0.9794420550352887 ,38.98365930191242  ,65.17202997313017  ,98.61667728575979  ,2.0658111220796314 ,5.011733914336412  ,8.278357723235676  ,8.677281952561454     ,camphortree
0.2949804683286565   ,0.9960374404293136 ,25.144698177937958 ,66.95777592831601  ,65.63029141104295  ,2.219952332311883  ,15.023711246397676 ,4.427586503032598  ,8.503319131364524     ,peach
0.25866360750390244  ,1.0392276190849634 ,21.064110235154182 ,64.03567256871915  ,68.03596744552375  ,2.1544117647058822 ,16.659743021506795 ,4.303839636176756  ,7.858433030778268     ,Chinese Toon
0.46603063942653633  ,0.9343098782897292 ,41.93387099715737  ,70.96106939651501  ,127.87042980742395 ,2.0283045570336826 ,9.24079255899235   ,4.303458403476789  ,7.680476690907048     ,southern magnolia
0.527048044484283    ,0.9981063491179146 ,48.52574023540303  ,75.28795333513173  ,61.19584942084942  ,2.5231368728689723 ,10.996781007855647 ,5.795190372304726  ,9.990510089728403     ,true indigo
0.11786131849523546  ,0.9900105497322502 ,9.444608811807148  ,62.892796469605116 ,27.254585798816567 ,2.233972240581626  ,36.39019136452901  ,4.286705774327505  ,8.393138935212804     ,yew plum pine
0.357784309561279    ,0.9566472957509978 ,29.933214201205743 ,65.55894167631212  ,55.0698445957744   ,3.477231329690346  ,19.5221203384444   ,6.984708346462531  ,13.33502209931102     ,Chinese cinnamon
1.3176201976911448   ,0.9982865678742774 ,51.178317419544626 ,56.69862069467753  ,125.77077026572486 ,1.2889659657489703 ,4.510573350894236  ,5.942729032567401  ,6.543899840938739     ,castor aralia
0.14497795119210263  ,0.9901196771450134 ,12.859970751079505 ,69.6535796333579   ,19.527988907148725 ,3.5365056302215763 ,48.942062129703444 ,7.095519894681001  ,14.002705972875928    ,pubescent bamboo
1.0670661616780026   ,1.100635464924807  ,64.91321990915444  ,70.39441154438715  ,152.57236623462944 ,1.69377990430622   ,5.101073348035899  ,5.443182757926626  ,7.132810467791845     ,Canadian poplar
0.4301439379363504   ,1.0473128290688727 ,32.9053119431244   ,62.567898631291385 ,104.96601685985247 ,1.9653119337302614 ,10.261522909038831 ,4.410087763305339  ,7.907282359243574     ,Chinese horse chestnut
2.636281410757484    ,0.99765538273473   ,31.48574291069756  ,66.08968640045026  ,85.48586654309545  ,2.0917609046849757 ,4.357226640244797  ,11.486875594134645 ,8.101841491816153     ,Chinese cinnamon
0.17042290831779316  ,0.9656594144884982 ,15.079147709845708 ,69.40232274246289  ,48.39263844515442  ,2.352646414030692  ,25.14265612680681  ,4.284884579964597  ,8.504520318266708     ,oleander
0.9777443529119044   ,1.00092727583739   ,73.37542239233271  ,67.1596220254723   ,149.76702008928572 ,1.4355140186915887 ,4.965515748418573  ,4.854974475116049  ,6.793832975988849     ,Chinese tulip tree
2.5831990175104442   ,0.996059761509349  ,30.619413999447065 ,62.224493359876284 ,50.27853156274057  ,3.316948611554421  ,7.056023647813088  ,18.22711335456123  ,13.232344933145717    ,Japanese cheesewood
0.23067939393252881  ,0.9977878710431564 ,16.757181110382863 ,57.818339648383166 ,55.10892577104025  ,2.1944364783481505 ,18.655415020756823 ,4.303419830547978  ,8.413516947740202     ,Chinese Toon
0.2183779309320476   ,0.9965759033558087 ,20.898830919438037 ,75.09807287609624  ,61.98138146674247  ,2.322112211221122  ,19.759793306740757 ,4.314306289642273  ,8.268782182847518     ,Ford Woodlotus
0.9107399848560559   ,0.7901037834553604 ,36.82677601849195  ,34.64812594965933  ,78.7506903693476   ,0.8825590251332825 ,5.289361823524377  ,4.819484570616145  ,7.117044658112398     ,Japanese maple
1.0076927325631317   ,0.9395924140661422 ,80.04088494297059  ,75.85009334330617  ,154.98305240014656 ,1.713657770800628  ,5.1485941296362405 ,5.188200887351642  ,7.173975532027818     ,Chinese redbud
0.4764361434121965   ,0.9300003425515786 ,41.50668408652523  ,69.98526059309589  ,132.29773767842715 ,1.97815663292488   ,9.080341986485717  ,4.326203116905098  ,7.780895925071413     ,southern magnolia
2.5677391754527914   ,0.9519599391285541 ,33.04767789532356  ,66.69598705382892  ,109.15393763213531 ,2.0779791323448653 ,4.243705686678218  ,10.89672934077545  ,7.969212605982305     ,Japan Arrowwood
0.5896944536524023   ,0.9698294729283664 ,40.37187948446254  ,62.42685853349283  ,105.50576752440107 ,1.795539033457249  ,8.237815998829337  ,4.856891019360208  ,9.001577025914509     ,Japanese Flowering Cherry
0.6857548977572024   ,1.0126452263588916 ,50.838275409035475 ,64.05375896182225  ,113.34674457429048 ,1.8425099969240233 ,7.017922130653131  ,4.823406310129678  ,7.97940693563564      ,Beale's barberry
2.2910724272487224   ,0.9834199161715782 ,38.94100230782338  ,70.76085770343916  ,118.95381582652774 ,1.999436936936937  ,4.2951315391593585 ,9.836008824068672  ,8.025140534634636     ,southern magnolia
2.222013225988589    ,0.9988245548977581 ,36.29422350788021  ,66.01695783777495  ,90.29351701782821  ,2.009771986970684  ,4.505767012790248  ,10.011873895643026 ,7.914563500223496     ,Japanese cheesewood
0.2813046139033242   ,1.012321347702099  ,25.10099223200838  ,70.34367377185264  ,80.17526853549909  ,2.3147362037598547 ,15.430498671927143 ,4.3406704712422215 ,8.271161735792075     ,Ford Woodlotus
0.23648271227483905  ,1.0034714349433307 ,18.91695768819786  ,63.16518249484372  ,33.60266230733302  ,3.558843085106383  ,29.17062073675182  ,6.898347510567734  ,13.70488771772617     ,Chinese Toon
4.308945730659568    ,0.7920946974090464 ,17.711461125201673 ,59.86933103242008  ,55.60059171597633  ,2.081746920492721  ,4.3089707031614735 ,18.58193051540423  ,8.611732056106813     ,Chinese Toon
0.5451037954313568   ,1.0223121806354725 ,36.5324548966977   ,63.06876977042635  ,123.9412471540602  ,2.01941251596424   ,8.590887876732884  ,4.682925587732325  ,8.544570737973519     ,wintersweet
0.3410769276302857   ,0.9989500524588394 ,31.064812188493253 ,71.43128099543794  ,65.76303875407461  ,2.106829454406715  ,13.26135448017762  ,4.522880195359941  ,8.817441919229188     ,Anhui Barberry
1.354076614793811    ,0.938149413774497  ,52.33081820979141  ,63.09256469394631  ,112.17312948411343 ,1.6668564920273348 ,4.924291685924121  ,6.686491447549818  ,7.4082038562664385    ,Beale's barberry
0.7614047734331637   ,0.9981005067410423 ,58.606089422026265 ,68.76135080771934  ,138.8686844613918  ,1.7957203994293867 ,6.397725625820183  ,4.871258830615161  ,7.6863970288054695    ,Canadian poplar
0.15413799543538761  ,0.9601184379911762 ,13.084193224068663 ,66.80762616339896  ,25.2798383063844   ,3.8198026106335563 ,45.40260497355127  ,6.98360769888062   ,13.893191934501507    ,pubescent bamboo
0.5212432779234998   ,1.0002168773871252 ,39.83060790086016  ,63.54065021030586  ,114.51329787234043 ,2.028776978417266  ,8.48804762502192   ,4.424337767237204  ,8.005818703422378     ,wintersweet
1.0475438494284817   ,1.031928877536277  ,70.91309397805448  ,80.42167603328264  ,151.96379613356766 ,1.842616580310881  ,5.361502594744074  ,5.616409066819     ,8.050675986172815     ,Big-fruited Holly
0.9051794112967714   ,1.0834691590571248 ,60.633393125685984 ,66.51812372866341  ,135.71385345109584 ,1.7030640668523678 ,5.753780471749939  ,5.208203620149469  ,7.333265631023646     ,Canadian poplar
0.38842195531831464  ,0.8694218260431282 ,32.49238595267112  ,65.61927343425286  ,103.2529810298103  ,2.002170374389582  ,10.989297347603536 ,4.267910027989184  ,7.939721539592529     ,Chinese horse chestnut
0.026699516029584203 ,0.9982823675170356 ,2.6953246717525503 ,79.27355769695147  ,7.814962878355225  ,2.565567765567766  ,163.13896132375191 ,4.355017197138855  ,8.702286465465283     ,deodar
0.7195821561131396   ,0.9972494712250951 ,58.148484876536045 ,74.70475364571325  ,162.9039903990399  ,1.8434734513274336 ,6.5177953429188005 ,4.690089225961691  ,7.609544417795868     ,"Crape myrtle, Crepe myrtle"
0.47949161085829506  ,0.9957363564676285 ,34.27887388283932  ,62.649871558805124 ,67.82756158514816  ,1.8223812621990891 ,10.390560652040081 ,4.979871120305367  ,8.535826625540016     ,goldenrain tree
0.9592011709065232   ,0.9254513826517222 ,75.71061806968702  ,74.71912033474887  ,157.59383903133903 ,1.6905478627332933 ,5.268718033405302  ,5.053760506818681  ,7.140387651558101     ,Chinese redbud
0.3471537673059089   ,0.9959329413488341 ,27.60090063187825  ,62.572321277766804 ,69.70456738501126  ,2.1500691562932226 ,12.679338988828693 ,4.402254387898839  ,8.45147490944276      ,Chinese cinnamon
0.9561555954257599   ,1.0016417750961444 ,80.96567733962922  ,75.87644953974184  ,122.85784122017989 ,1.8650619985412107 ,5.748095562652921  ,5.494660515858638  ,7.709671363868776     ,Chinese redbud
2.26449824285897     ,0.8838113821999278 ,37.63538095582446  ,67.57495072595356  ,120.21124599786553 ,2.090934449093445  ,4.313691815572195  ,9.768347536598355  ,7.8581072081506385    ,Glossy Privet
2.4352089407105164   ,0.951582249449826  ,32.51743057123183  ,64.13408263787008  ,90.69258191747574  ,2.0900443880786304 ,4.37521143165389   ,10.654553995862411 ,8.247090391267728     ,camphortree
0.16007734517659428  ,0.9214272383116066 ,15.015489890606325 ,73.68862021554844  ,50.05895309665716  ,2.3317220543806645 ,26.64225570994066  ,4.264346084449164  ,8.508963001268079     ,oleander
0.5351984057120158   ,0.9971652618289752 ,40.104046706510935 ,65.30341827296307  ,72.29163505311078  ,1.796252129471891  ,9.433641302656174  ,5.04828552285276   ,9.371204288109007     ,goldenrain tree
0.47099739658440876  ,1.112701589812387  ,39.378247552807565 ,65.74567622418719  ,118.79288939051919 ,2.046189376443418  ,9.126220898478175  ,4.298426283837444  ,7.788644185520185     ,wintersweet
0.10758763377091098  ,0.9975746486386075 ,10.22972005678783  ,74.58497113329418  ,31.381538887351233 ,2.4478319783197833 ,39.953639371437134 ,4.298517520509228  ,8.579781784250686     ,yew plum pine
0.1978242945529387   ,0.9968227181777274 ,17.080387331089394 ,67.81534516151343  ,53.423632114379984 ,2.31656050955414   ,21.61321755840198  ,4.272169125354206  ,8.341605992212006     ,pubescent bamboo
0.1593640314851738   ,1.007406293747166  ,14.292569657637117 ,70.35635630169563  ,47.51690573770492  ,2.3475646422128684 ,26.934092189580436 ,4.292325515724871  ,8.467122429448052     ,oleander
0.2014599856682542   ,1.0337113088888974 ,18.263922375904993 ,71.1296510290922   ,36.298722176422096 ,3.6635457565690124 ,34.3491244632137   ,6.919974122076112  ,13.464734938160296    ,oleander
2.2769646364732328   ,0.9735296929752931 ,41.39145537723985  ,74.04319123273572  ,127.31360741971207 ,2.0424088210347753 ,4.295047258649933  ,9.781829641077033  ,7.862226414502348     ,Japan Arrowwood
0.5052324626104545   ,0.9956884912029499 ,38.84222841434939  ,65.21841965327945  ,76.26205872072701  ,1.7219380078242552 ,9.841451940209263  ,4.97222099941436   ,8.578296094284827     ,goldenrain tree
0.03417236512616591  ,0.9699855012875722 ,2.342113515812731  ,53.787783647311784 ,6.94363742010459   ,2.396935933147632  ,124.91978237672335 ,4.268804414858575  ,8.543744675558218     ,deodar
0.35586143409790794  ,0.8253316570411895 ,29.883262757298507 ,65.8442354341948   ,97.72977178423237  ,2.0062434963579605 ,12.084315354728929 ,4.299677133072354  ,8.240887253638366     ,Chinese horse chestnut
0.6057045219237618   ,1.008869755463959  ,51.98958724853268  ,69.71271694511425  ,136.61202648598706 ,1.8246698510817645 ,7.396687519196002  ,4.480207077634069  ,7.632772096994739     ,Big-fruited Holly
0.17495461538950208  ,0.9768017937419957 ,15.600174254388868 ,69.97980408360509  ,51.52488396080454  ,2.42375            ,24.543279846105115 ,4.292011737969112  ,8.487056976375142     ,oleander
0.8545544295031957   ,1.0205587819012234 ,49.50689542030982  ,53.324945633178736 ,95.39004756677643  ,1.59918080748976   ,5.9796894085081576 ,5.10997007109399   ,8.113427635410217     ,trident maple
0.36337066317355504  ,1.0090500516395984 ,29.749458931039037 ,64.6381880390091   ,91.78906036602021  ,2.00328317373461   ,11.912119905603591 ,4.328514909902083  ,8.073631059586582     ,Chinese horse chestnut
0.2979001159310028   ,1.0335566782245758 ,26.941343770835637 ,70.98561089836693  ,84.17700929469656  ,2.2359413202933984 ,14.390965383503449 ,4.287070256104726  ,8.034594322714534     ,Ford Woodlotus
0.3168388125624667   ,1.0066881741312748 ,26.111120184358416 ,64.62212172248502  ,75.48258706467662  ,2.230417754569191  ,13.588937992844851 ,4.3055029776379525 ,7.854726194169771     ,Nanmu
0.3741181120555001   ,0.8442577548716911 ,30.531206505808484 ,64.59107908182892  ,100.31099815157117 ,1.986362444269604  ,11.417939516554586 ,4.271314508019135  ,8.039972760370738     ,Chinese horse chestnut
2.1541673882226875   ,0.9954595519469156 ,34.422354030961706 ,63.58426266113529  ,94.92743161094225  ,1.9945438011518641 ,4.523266517914459  ,9.74387322113092   ,7.80903980890441      ,Japanese cheesewood
0.33707674324911086  ,0.9954648128672994 ,28.63343543316238  ,66.7079307864366   ,82.99788321167883  ,2.044776119402985  ,12.78015490316986  ,4.307892992979653  ,8.478833245083626     ,Chinese Toon
0.03996587409053612  ,0.9771724264999306 ,2.012357607940013  ,39.33635775911707  ,6.52010582010582   ,2.4513618677042803 ,106.5985058846766  ,4.278683662427398  ,8.543676526213547     ,deodar
0.840638060844917    ,1.0054128373461886 ,48.326159749712424 ,69.5604730815069   ,123.34102564102564 ,1.922365988909427  ,6.4701635087678    ,5.439065705360107  ,8.538081400179484     ,Big-fruited Holly
0.4061948654428774   ,0.8246550156983594 ,29.90094958759598  ,60.67163157984653  ,102.5046882919412  ,2.021516393442623  ,10.723765190459636 ,4.355938358579764  ,8.322514887451627     ,tangerine
0.5266638393803779   ,0.7681342327531502 ,40.779595198904566 ,67.458865847981    ,129.41238159675237 ,2.0141727991278278 ,8.552381622408616  ,4.504230141103906  ,8.022132928049441     ,Glossy Privet
1.0216542615936923   ,0.7434478856924989 ,81.82536685096198  ,76.31768646607209  ,155.49170965364775 ,1.7133838383838385 ,5.106542172847718  ,5.217120572897784  ,7.8388494976070895    ,Chinese redbud
0.23161476553012098  ,1.3972468670862612 ,17.89665053251665  ,60.608202011614345 ,58.931213207064246 ,2.1857342657342658 ,18.627157707474886 ,4.314324764909382  ,7.955823615267742     ,Chinese Toon
1.069095880730226    ,0.9985889506894055 ,89.13247752423666  ,78.20108839274961  ,179.58940217391304 ,1.6182937554969217 ,4.741625580122431  ,5.06925237567396   ,6.681692380641334     ,Chinese redbud
0.45799334829909816  ,1.0005582788836287 ,41.35470697913175  ,71.84849875461528  ,129.44900734294262 ,2.047327394209354  ,9.440428652477758  ,4.323653527927031  ,7.989528837894483     ,sweet osmanthus
0.43952499468073103  ,0.9974874335307933 ,30.470584998157708 ,60.40150560656029  ,59.46014311865535  ,2.968873517786561  ,16.665285276857162 ,7.325567280340961  ,13.81689673177757     ,Japanese Flowering Cherry
0.9639907149524273   ,0.9581577234413574 ,72.40537044071633  ,75.574026525087    ,153.76848958333332 ,1.8050767784393607 ,5.419103215336963  ,5.223965182953677  ,7.6365310050639845    ,Chinese redbud
2.2455340730695195   ,0.9990883136209965 ,44.44805601016435  ,78.55588208528263  ,73.52426343154247  ,2.1116193961573653 ,4.6864834641655575 ,10.523658301660635 ,8.490804645850558     ,true indigo
1.059330167222858    ,0.9046476011631299 ,66.2246787037127   ,71.07459953022715  ,140.6628940308518  ,1.785094283148758  ,5.333601739604506  ,5.650045222715368  ,7.856371137227652     ,Canadian poplar
2.4837596168855174   ,0.9148832438356156 ,35.756948965778115 ,69.77355478395695  ,116.58481338481339 ,2.1125611745513866 ,4.326932920678906  ,10.747061253354772 ,7.942771778669892     ,Japan Arrowwood
0.4438349934240881   ,0.9965024458278886 ,34.45858854861753  ,63.37448027472763  ,84.69157877389584  ,1.6276824034334765 ,10.11460918328728  ,4.489217500351531  ,7.905090245134084     ,goldenrain tree
2.070053513091731    ,0.9968024651184881 ,50.236193083303334 ,81.91474329598114  ,76.70318248712289  ,2.3004655099449853 ,5.295698887648689  ,10.962380086653138 ,9.34057846601432      ,true indigo
0.26775766818562957  ,0.9512200028338543 ,23.586930124960613 ,69.26137504580817  ,77.2007874015748   ,2.177142857142857  ,15.978691678423884 ,4.278417224471903  ,8.307749606897652     ,peach
0.1499946052626287   ,0.9997996340220561 ,13.028488585926642 ,68.17380507355969  ,41.79371044303797  ,2.414517669531996  ,28.721250089279874 ,4.307264986655603  ,8.466764465263793     ,oleander
2.7463058222425127   ,1.000958146592172  ,31.9564712764642   ,69.17582158712887  ,87.36435045317221  ,2.0312979441546486 ,4.36878368563277   ,11.998239348005654 ,8.152202446812392     ,Chinese horse chestnut
1.1242589541157137   ,1.1981900435506079 ,58.15145879859445  ,64.934689013451    ,141.38142067620285 ,1.668112798264642  ,5.013225009790759  ,5.636163106254098  ,7.23762702389756      ,Canadian poplar
1.9940871384833978   ,0.7615618441643347 ,34.105427622558    ,60.87593031519668  ,96.95396475770926  ,2.0947400799753924 ,4.630502815776316  ,9.23419405729444   ,8.368916758421166     ,camphortree
0.42021096940784153  ,0.9760284878384042 ,37.84749250288439  ,71.74259803902815  ,121.67960264900663 ,2.0176376269374665 ,10.292466015921224 ,4.325007122147523  ,7.6388954484971965    ,sweet osmanthus
0.8854595082257398   ,0.9967661521910038 ,69.26503376570865  ,66.11635197410419  ,138.506810751907   ,1.4319895968790637 ,5.448288182732349  ,4.824073204596271  ,6.983076844532252     ,Chinese tulip tree
1.5315326544686507   ,0.9994137495327946 ,63.352100102374784 ,77.11708165116397  ,163.86795112781954 ,1.7596471885336273 ,4.4290602675624315 ,6.783250428381523  ,6.853790956288751     ,"Crape myrtle, Crepe myrtle"
0.2751183598900562   ,0.9703834128204142 ,24.74912374987646  ,70.69630932909598  ,80.49026315789473  ,2.2740873728306403 ,15.576637270785968 ,4.285418898540956  ,8.298604986126122     ,Ford Woodlotus
0.9601848240736505   ,0.9867237044079753 ,72.54244408165479  ,76.50448927905312  ,142.72680890538032 ,1.7829970228250083 ,5.485391711824526  ,5.266989875793294  ,7.64778314243564      ,Chinese redbud
0.10892383660396004  ,0.9966100611768203 ,10.516632428480879 ,75.80855364226109  ,31.868594231307757 ,2.5121350685895183 ,39.49599511390564  ,4.301521417299586  ,8.578553500579709     ,yew plum pine
